T_level,user_id,input_path,output_path,status,error,input_words,output_words,model
T6,user_59d9db83,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_59d9db83.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_59d9db83.txt,skipped_existing,,3031,350,gpt-4o-mini
T6,user_5a5bee64,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_5a5bee64.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_5a5bee64.txt,skipped_existing,,19262,363,gpt-4o-mini
T6,user_5a6c91dd,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_5a6c91dd.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_5a6c91dd.txt,skipped_existing,,2169,345,gpt-4o-mini
T6,user_5a6f92a6,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_5a6f92a6.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_5a6f92a6.txt,skipped_existing,,12571,380,gpt-4o-mini
T6,user_5ac1a174,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_5ac1a174.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_5ac1a174.txt,skipped_existing,,5246,315,gpt-4o-mini
T6,user_5c09bb3d,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_5c09bb3d.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_5c09bb3d.txt,skipped_existing,,3836,421,gpt-4o-mini
T6,user_5c5a0b40,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_5c5a0b40.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_5c5a0b40.txt,skipped_existing,,5044,392,gpt-4o-mini
T6,user_5c82df31,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_5c82df31.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_5c82df31.txt,skipped_existing,,5694,329,gpt-4o-mini
T6,user_5d1b0daf,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_5d1b0daf.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_5d1b0daf.txt,skipped_existing,,4229,352,gpt-4o-mini
T6,user_5f4ee256,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_5f4ee256.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_5f4ee256.txt,skipped_existing,,7827,346,gpt-4o-mini
T6,user_6169d3b8,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_6169d3b8.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_6169d3b8.txt,skipped_existing,,10302,401,gpt-4o-mini
T6,user_61f90240,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_61f90240.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_61f90240.txt,skipped_existing,,5097,317,gpt-4o-mini
T6,user_63110023,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_63110023.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_63110023.txt,skipped_existing,,13819,387,gpt-4o-mini
T6,user_636d1da4,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_636d1da4.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_636d1da4.txt,skipped_existing,,2537,360,gpt-4o-mini
T6,user_6427334a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_6427334a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_6427334a.txt,skipped_existing,,9335,328,gpt-4o-mini
T6,user_6476648d,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_6476648d.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_6476648d.txt,skipped_existing,,7311,337,gpt-4o-mini
T6,user_649f4327,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_649f4327.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_649f4327.txt,skipped_existing,,3659,342,gpt-4o-mini
T6,user_657c72ca,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_657c72ca.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_657c72ca.txt,skipped_existing,,5962,337,gpt-4o-mini
T6,user_6592f2e4,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_6592f2e4.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_6592f2e4.txt,skipped_existing,,21939,390,gpt-4o-mini
T6,user_65d73ac1,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_65d73ac1.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_65d73ac1.txt,skipped_existing,,9787,356,gpt-4o-mini
T6,user_68349053,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_68349053.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_68349053.txt,skipped_existing,,2510,302,gpt-4o-mini
T6,user_68d19df8,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_68d19df8.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_68d19df8.txt,skipped_existing,,7082,295,gpt-4o-mini
T6,user_69193575,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_69193575.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_69193575.txt,skipped_existing,,7245,326,gpt-4o-mini
T6,user_69a4dd06,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_69a4dd06.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_69a4dd06.txt,skipped_existing,,7083,348,gpt-4o-mini
T6,user_69df6330,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_69df6330.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_69df6330.txt,skipped_existing,,12720,348,gpt-4o-mini
T6,user_6ab1739a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_6ab1739a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_6ab1739a.txt,skipped_existing,,4018,288,gpt-4o-mini
T6,user_6ab8f7d4,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_6ab8f7d4.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_6ab8f7d4.txt,skipped_existing,,3543,306,gpt-4o-mini
T6,user_6d071251,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_6d071251.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_6d071251.txt,skipped_existing,,5893,364,gpt-4o-mini
T6,user_6d2cb415,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_6d2cb415.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_6d2cb415.txt,skipped_existing,,7430,408,gpt-4o-mini
T6,user_6d421600,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_6d421600.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_6d421600.txt,skipped_existing,,10196,312,gpt-4o-mini
T6,user_6f1b0197,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_6f1b0197.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_6f1b0197.txt,skipped_existing,,5011,322,gpt-4o-mini
T6,user_6fa47d61,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_6fa47d61.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_6fa47d61.txt,skipped_existing,,12153,389,gpt-4o-mini
T6,user_6fc85c06,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_6fc85c06.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_6fc85c06.txt,skipped_existing,,7154,323,gpt-4o-mini
T6,user_6fccf8b5,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_6fccf8b5.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_6fccf8b5.txt,skipped_existing,,7120,292,gpt-4o-mini
T6,user_723406a0,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_723406a0.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_723406a0.txt,skipped_existing,,8749,336,gpt-4o-mini
T6,user_72bed676,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_72bed676.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_72bed676.txt,skipped_existing,,8023,413,gpt-4o-mini
T6,user_7322f4ef,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_7322f4ef.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_7322f4ef.txt,skipped_existing,,4746,294,gpt-4o-mini
T6,user_737d3148,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_737d3148.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_737d3148.txt,skipped_existing,,5639,330,gpt-4o-mini
T6,user_73a4377d,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_73a4377d.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_73a4377d.txt,skipped_existing,,2039,306,gpt-4o-mini
T6,user_73f34c5d,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_73f34c5d.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_73f34c5d.txt,skipped_existing,,3996,334,gpt-4o-mini
T6,user_74025dc0,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_74025dc0.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_74025dc0.txt,skipped_existing,,9819,382,gpt-4o-mini
T6,user_74cfb8ef,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_74cfb8ef.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_74cfb8ef.txt,skipped_existing,,11151,399,gpt-4o-mini
T6,user_74e32d78,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_74e32d78.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_74e32d78.txt,skipped_existing,,3700,260,gpt-4o-mini
T6,user_756e2f00,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_756e2f00.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_756e2f00.txt,skipped_existing,,5658,336,gpt-4o-mini
T6,user_75905116,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_75905116.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_75905116.txt,skipped_existing,,11091,376,gpt-4o-mini
T6,user_7709815a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_7709815a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_7709815a.txt,skipped_existing,,10362,295,gpt-4o-mini
T6,user_78eff25f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_78eff25f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_78eff25f.txt,skipped_existing,,3267,338,gpt-4o-mini
T6,user_7924afc9,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_7924afc9.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_7924afc9.txt,skipped_existing,,9270,397,gpt-4o-mini
T6,user_795eb408,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_795eb408.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_795eb408.txt,skipped_existing,,2399,317,gpt-4o-mini
T6,user_79f04645,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_79f04645.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_79f04645.txt,skipped_existing,,9727,367,gpt-4o-mini
T6,user_7a8f7f3e,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_7a8f7f3e.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_7a8f7f3e.txt,skipped_existing,,3717,326,gpt-4o-mini
T6,user_7b052f32,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_7b052f32.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_7b052f32.txt,skipped_existing,,2568,312,gpt-4o-mini
T6,user_7b2d0be1,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_7b2d0be1.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_7b2d0be1.txt,skipped_existing,,9522,360,gpt-4o-mini
T6,user_7b4c75ab,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_7b4c75ab.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_7b4c75ab.txt,skipped_existing,,3798,302,gpt-4o-mini
T6,user_7c45fa70,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_7c45fa70.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_7c45fa70.txt,skipped_existing,,4583,363,gpt-4o-mini
T6,user_7c7220a4,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_7c7220a4.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_7c7220a4.txt,skipped_existing,,9023,409,gpt-4o-mini
T6,user_7f623d19,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_7f623d19.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_7f623d19.txt,skipped_existing,,9106,376,gpt-4o-mini
T6,user_7fd91653,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_7fd91653.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_7fd91653.txt,skipped_existing,,2188,343,gpt-4o-mini
T6,user_7fef9da8,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_7fef9da8.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_7fef9da8.txt,skipped_existing,,6865,346,gpt-4o-mini
T6,user_8006727d,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_8006727d.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_8006727d.txt,skipped_existing,,5798,302,gpt-4o-mini
T6,user_80da26a6,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_80da26a6.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_80da26a6.txt,skipped_existing,,3198,263,gpt-4o-mini
T6,user_80dc757f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_80dc757f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_80dc757f.txt,skipped_existing,,3836,272,gpt-4o-mini
T6,user_81a80789,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_81a80789.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_81a80789.txt,skipped_existing,,5727,331,gpt-4o-mini
T6,user_823846de,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_823846de.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_823846de.txt,skipped_existing,,10192,296,gpt-4o-mini
T6,user_8285a696,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_8285a696.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_8285a696.txt,skipped_existing,,6433,348,gpt-4o-mini
T6,user_82879210,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_82879210.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_82879210.txt,skipped_existing,,7263,374,gpt-4o-mini
T6,user_829844fd,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_829844fd.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_829844fd.txt,skipped_existing,,7877,350,gpt-4o-mini
T6,user_82d93459,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_82d93459.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_82d93459.txt,skipped_existing,,4580,364,gpt-4o-mini
T6,user_83e45cc0,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_83e45cc0.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_83e45cc0.txt,skipped_existing,,8356,320,gpt-4o-mini
T6,user_84703a6e,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_84703a6e.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_84703a6e.txt,skipped_existing,,4145,367,gpt-4o-mini
T6,user_84c14a6f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_84c14a6f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_84c14a6f.txt,skipped_existing,,7433,336,gpt-4o-mini
T6,user_84fe1a7a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_84fe1a7a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_84fe1a7a.txt,skipped_existing,,3399,300,gpt-4o-mini
T6,user_85810097,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_85810097.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_85810097.txt,skipped_existing,,11629,355,gpt-4o-mini
T6,user_8663226a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_8663226a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_8663226a.txt,skipped_existing,,26128,386,gpt-4o-mini
T6,user_86685a27,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_86685a27.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_86685a27.txt,skipped_existing,,4814,352,gpt-4o-mini
T6,user_869fcb2b,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_869fcb2b.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_869fcb2b.txt,skipped_existing,,5493,289,gpt-4o-mini
T6,user_8713f22a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_8713f22a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_8713f22a.txt,skipped_existing,,8295,397,gpt-4o-mini
T6,user_87e5d9b0,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_87e5d9b0.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_87e5d9b0.txt,skipped_existing,,2763,258,gpt-4o-mini
T6,user_885e8708,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_885e8708.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_885e8708.txt,skipped_existing,,2422,330,gpt-4o-mini
T6,user_88f46c7b,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_88f46c7b.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_88f46c7b.txt,skipped_existing,,3394,359,gpt-4o-mini
T6,user_89f449b4,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_89f449b4.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_89f449b4.txt,skipped_existing,,4283,349,gpt-4o-mini
T6,user_8a760553,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_8a760553.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_8a760553.txt,skipped_existing,,5341,351,gpt-4o-mini
T6,user_8ae8c359,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_8ae8c359.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_8ae8c359.txt,skipped_existing,,2623,377,gpt-4o-mini
T6,user_8afa3eba,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_8afa3eba.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_8afa3eba.txt,skipped_existing,,4612,332,gpt-4o-mini
T6,user_8c6db6ed,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_8c6db6ed.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_8c6db6ed.txt,skipped_existing,,4057,350,gpt-4o-mini
T6,user_8d22714e,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_8d22714e.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_8d22714e.txt,skipped_existing,,4139,344,gpt-4o-mini
T6,user_8d85acb5,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_8d85acb5.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_8d85acb5.txt,skipped_existing,,9281,347,gpt-4o-mini
T6,user_8d968cfb,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_8d968cfb.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_8d968cfb.txt,skipped_existing,,4422,352,gpt-4o-mini
T6,user_8da30894,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_8da30894.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_8da30894.txt,skipped_existing,,1408,304,gpt-4o-mini
T6,user_8dd20d7f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_8dd20d7f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_8dd20d7f.txt,skipped_existing,,11401,338,gpt-4o-mini
T6,user_8e48a3f8,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_8e48a3f8.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_8e48a3f8.txt,skipped_existing,,3842,335,gpt-4o-mini
T6,user_8e97a154,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_8e97a154.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_8e97a154.txt,skipped_existing,,6678,332,gpt-4o-mini
T6,user_8eac0a68,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_8eac0a68.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_8eac0a68.txt,skipped_existing,,3222,334,gpt-4o-mini
T6,user_8f08aa94,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_8f08aa94.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_8f08aa94.txt,skipped_existing,,6410,369,gpt-4o-mini
T6,user_8fe14601,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_8fe14601.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_8fe14601.txt,skipped_existing,,10755,376,gpt-4o-mini
T6,user_90202189,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_90202189.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_90202189.txt,skipped_existing,,3806,311,gpt-4o-mini
T6,user_902af20f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_902af20f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_902af20f.txt,skipped_existing,,7224,335,gpt-4o-mini
T6,user_903329bb,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_903329bb.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_903329bb.txt,skipped_existing,,5343,322,gpt-4o-mini
