user_id,input_path,output_path,status,error,original_input_words,sent_input_words,was_truncated,output_words,model
user_85c97ea1,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_85c97ea1.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_85c97ea1.txt,skipped_existing,,17703,17703,0,383,gpt-4o-mini
user_8663226a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8663226a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8663226a.txt,skipped_existing,,71570,25000,1,421,gpt-4o-mini
user_86685a27,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_86685a27.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_86685a27.txt,skipped_existing,,14771,14771,0,346,gpt-4o-mini
user_869fcb2b,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_869fcb2b.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_869fcb2b.txt,skipped_existing,,10557,10557,0,337,gpt-4o-mini
user_8713f22a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8713f22a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8713f22a.txt,skipped_existing,,25602,25000,1,314,gpt-4o-mini
user_872311db,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_872311db.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_872311db.txt,skipped_existing,,10312,10312,0,329,gpt-4o-mini
user_8739102b,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8739102b.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8739102b.txt,skipped_existing,,47411,25000,1,349,gpt-4o-mini
user_87bbc3b5,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_87bbc3b5.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_87bbc3b5.txt,skipped_existing,,25760,25000,1,373,gpt-4o-mini
user_87e5d9b0,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_87e5d9b0.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_87e5d9b0.txt,skipped_existing,,6671,6671,0,400,gpt-4o-mini
user_884ffdb2,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_884ffdb2.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_884ffdb2.txt,skipped_existing,,22384,22384,0,347,gpt-4o-mini
user_885e8708,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_885e8708.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_885e8708.txt,skipped_existing,,10261,10261,0,349,gpt-4o-mini
user_886f7373,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_886f7373.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_886f7373.txt,skipped_existing,,8950,8950,0,405,gpt-4o-mini
user_88b2faba,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_88b2faba.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_88b2faba.txt,skipped_existing,,37069,25000,1,409,gpt-4o-mini
user_88e84020,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_88e84020.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_88e84020.txt,skipped_existing,,33853,25000,1,329,gpt-4o-mini
user_88f46c7b,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_88f46c7b.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_88f46c7b.txt,skipped_existing,,10665,10665,0,381,gpt-4o-mini
user_89197ce5,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_89197ce5.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_89197ce5.txt,skipped_existing,,8939,8939,0,382,gpt-4o-mini
user_89571ce8,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_89571ce8.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_89571ce8.txt,skipped_existing,,15284,15284,0,368,gpt-4o-mini
user_89e04335,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_89e04335.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_89e04335.txt,skipped_existing,,15240,15240,0,398,gpt-4o-mini
user_89f449b4,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_89f449b4.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_89f449b4.txt,skipped_existing,,12408,12408,0,314,gpt-4o-mini
user_8a3bbeb2,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8a3bbeb2.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8a3bbeb2.txt,skipped_existing,,19990,19990,0,375,gpt-4o-mini
user_8a669dcd,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8a669dcd.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8a669dcd.txt,skipped_existing,,40664,25000,1,373,gpt-4o-mini
user_8a760553,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8a760553.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8a760553.txt,skipped_existing,,17327,17327,0,317,gpt-4o-mini
user_8ac8f24f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8ac8f24f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8ac8f24f.txt,skipped_existing,,10429,10429,0,318,gpt-4o-mini
user_8ae8c359,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8ae8c359.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8ae8c359.txt,skipped_existing,,13459,13459,0,345,gpt-4o-mini
user_8afa3eba,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8afa3eba.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8afa3eba.txt,skipped_existing,,7028,7028,0,350,gpt-4o-mini
user_8be3f554,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8be3f554.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8be3f554.txt,skipped_existing,,12812,12812,0,333,gpt-4o-mini
user_8c0c7619,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8c0c7619.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8c0c7619.txt,skipped_existing,,12324,12324,0,325,gpt-4o-mini
user_8c11f026,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8c11f026.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8c11f026.txt,skipped_existing,,15554,15554,0,355,gpt-4o-mini
user_8c193f56,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8c193f56.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8c193f56.txt,skipped_existing,,16526,16526,0,411,gpt-4o-mini
user_8c42f323,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8c42f323.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8c42f323.txt,skipped_existing,,17707,17707,0,393,gpt-4o-mini
user_8c5756ff,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8c5756ff.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8c5756ff.txt,skipped_existing,,6857,6857,0,346,gpt-4o-mini
user_8c6db6ed,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8c6db6ed.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8c6db6ed.txt,skipped_existing,,16716,16716,0,349,gpt-4o-mini
user_8ce645ca,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8ce645ca.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8ce645ca.txt,skipped_existing,,16079,16079,0,326,gpt-4o-mini
user_8ce972f1,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8ce972f1.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8ce972f1.txt,skipped_existing,,29443,25000,1,363,gpt-4o-mini
user_8d22714e,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8d22714e.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8d22714e.txt,skipped_existing,,9270,9270,0,341,gpt-4o-mini
user_8d299d7a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8d299d7a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8d299d7a.txt,skipped_existing,,11950,11950,0,381,gpt-4o-mini
user_8d85acb5,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8d85acb5.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8d85acb5.txt,skipped_existing,,27854,25000,1,325,gpt-4o-mini
user_8d968cfb,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8d968cfb.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8d968cfb.txt,skipped_existing,,13804,13804,0,378,gpt-4o-mini
user_8da30894,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8da30894.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8da30894.txt,skipped_existing,,6601,6601,0,333,gpt-4o-mini
user_8dd20d7f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8dd20d7f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8dd20d7f.txt,skipped_existing,,12119,12119,0,381,gpt-4o-mini
user_8e217d1b,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8e217d1b.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8e217d1b.txt,skipped_existing,,16888,16888,0,332,gpt-4o-mini
user_8e48a3f8,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8e48a3f8.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8e48a3f8.txt,skipped_existing,,7708,7708,0,357,gpt-4o-mini
user_8e5bead9,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8e5bead9.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8e5bead9.txt,skipped_existing,,23435,23435,0,365,gpt-4o-mini
user_8e5e899b,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8e5e899b.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8e5e899b.txt,skipped_existing,,23235,23235,0,303,gpt-4o-mini
user_8e92b8c1,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8e92b8c1.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8e92b8c1.txt,skipped_existing,,8363,8363,0,374,gpt-4o-mini
user_8e97a154,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8e97a154.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8e97a154.txt,skipped_existing,,19910,19910,0,378,gpt-4o-mini
user_8eac0a68,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8eac0a68.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8eac0a68.txt,skipped_existing,,9393,9393,0,333,gpt-4o-mini
user_8f08aa94,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8f08aa94.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8f08aa94.txt,skipped_existing,,12385,12385,0,351,gpt-4o-mini
user_8f39f021,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8f39f021.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8f39f021.txt,skipped_existing,,13283,13283,0,334,gpt-4o-mini
user_8f8346ad,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8f8346ad.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8f8346ad.txt,skipped_existing,,26020,25000,1,353,gpt-4o-mini
user_8fb63eca,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8fb63eca.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8fb63eca.txt,skipped_existing,,15277,15277,0,390,gpt-4o-mini
user_8fbb6d9c,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8fbb6d9c.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8fbb6d9c.txt,skipped_existing,,12949,12949,0,326,gpt-4o-mini
user_8fe14601,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_8fe14601.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_8fe14601.txt,skipped_existing,,13304,13304,0,332,gpt-4o-mini
user_900ffd5c,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_900ffd5c.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_900ffd5c.txt,skipped_existing,,17047,17047,0,385,gpt-4o-mini
user_90202189,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_90202189.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_90202189.txt,skipped_existing,,9067,9067,0,325,gpt-4o-mini
user_902af20f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_902af20f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_902af20f.txt,skipped_existing,,20557,20557,0,327,gpt-4o-mini
user_903329bb,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_903329bb.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_903329bb.txt,skipped_existing,,18971,18971,0,327,gpt-4o-mini
user_906e2423,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_906e2423.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_906e2423.txt,skipped_existing,,19163,19163,0,356,gpt-4o-mini
user_90e5fee6,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_90e5fee6.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_90e5fee6.txt,skipped_existing,,9841,9841,0,327,gpt-4o-mini
user_91321efa,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_91321efa.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_91321efa.txt,skipped_existing,,9079,9079,0,346,gpt-4o-mini
user_916503d6,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_916503d6.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_916503d6.txt,skipped_existing,,29004,25000,1,346,gpt-4o-mini
user_91db6e48,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_91db6e48.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_91db6e48.txt,skipped_existing,,16604,16604,0,356,gpt-4o-mini
user_91f5e7af,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_91f5e7af.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_91f5e7af.txt,skipped_existing,,10830,10830,0,394,gpt-4o-mini
user_91f807b9,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_91f807b9.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_91f807b9.txt,skipped_existing,,10880,10880,0,342,gpt-4o-mini
user_920c074a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_920c074a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_920c074a.txt,skipped_existing,,11425,11425,0,347,gpt-4o-mini
user_92fe4471,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_92fe4471.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_92fe4471.txt,skipped_existing,,19440,19440,0,340,gpt-4o-mini
user_930dc61d,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_930dc61d.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_930dc61d.txt,skipped_existing,,10050,10050,0,402,gpt-4o-mini
user_9351238d,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9351238d.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9351238d.txt,skipped_existing,,19403,19403,0,362,gpt-4o-mini
user_938164a5,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_938164a5.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_938164a5.txt,skipped_existing,,20186,20186,0,357,gpt-4o-mini
user_93cdb7a1,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_93cdb7a1.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_93cdb7a1.txt,skipped_existing,,13722,13722,0,288,gpt-4o-mini
user_940c7213,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_940c7213.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_940c7213.txt,skipped_existing,,13685,13685,0,331,gpt-4o-mini
user_942ff21e,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_942ff21e.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_942ff21e.txt,skipped_existing,,16231,16231,0,281,gpt-4o-mini
user_943e4045,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_943e4045.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_943e4045.txt,skipped_existing,,19764,19764,0,368,gpt-4o-mini
user_94cad3a5,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_94cad3a5.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_94cad3a5.txt,skipped_existing,,26947,25000,1,317,gpt-4o-mini
user_94f185bc,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_94f185bc.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_94f185bc.txt,skipped_existing,,11249,11249,0,312,gpt-4o-mini
user_94f4a027,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_94f4a027.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_94f4a027.txt,skipped_existing,,9894,9894,0,368,gpt-4o-mini
user_954805d7,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_954805d7.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_954805d7.txt,skipped_existing,,11320,11320,0,300,gpt-4o-mini
user_9571d0d5,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9571d0d5.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9571d0d5.txt,skipped_existing,,12473,12473,0,362,gpt-4o-mini
user_959adfc8,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_959adfc8.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_959adfc8.txt,skipped_existing,,5907,5907,0,288,gpt-4o-mini
user_95d648bc,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_95d648bc.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_95d648bc.txt,skipped_existing,,11623,11623,0,322,gpt-4o-mini
user_9600e8bf,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9600e8bf.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9600e8bf.txt,skipped_existing,,17302,17302,0,379,gpt-4o-mini
user_96013176,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_96013176.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_96013176.txt,skipped_existing,,9313,9313,0,325,gpt-4o-mini
user_9692f077,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9692f077.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9692f077.txt,skipped_existing,,13356,13356,0,319,gpt-4o-mini
user_96a45b45,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_96a45b45.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_96a45b45.txt,skipped_existing,,15643,15643,0,399,gpt-4o-mini
user_96c3cc43,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_96c3cc43.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_96c3cc43.txt,skipped_existing,,42364,25000,1,378,gpt-4o-mini
user_96d9cb9a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_96d9cb9a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_96d9cb9a.txt,skipped_existing,,11205,11205,0,340,gpt-4o-mini
user_970963fd,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_970963fd.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_970963fd.txt,skipped_existing,,17447,17447,0,337,gpt-4o-mini
user_97330742,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_97330742.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_97330742.txt,skipped_existing,,19990,19990,0,380,gpt-4o-mini
user_979ee068,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_979ee068.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_979ee068.txt,skipped_existing,,21630,21630,0,333,gpt-4o-mini
user_9818dcae,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9818dcae.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9818dcae.txt,skipped_existing,,14007,14007,0,338,gpt-4o-mini
user_98a676ce,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_98a676ce.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_98a676ce.txt,skipped_existing,,10070,10070,0,364,gpt-4o-mini
user_98ca16a6,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_98ca16a6.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_98ca16a6.txt,skipped_existing,,10575,10575,0,355,gpt-4o-mini
user_98f18241,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_98f18241.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_98f18241.txt,skipped_existing,,19352,19352,0,412,gpt-4o-mini
user_9991e1d8,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9991e1d8.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9991e1d8.txt,skipped_existing,,12192,12192,0,320,gpt-4o-mini
user_99c67f2f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_99c67f2f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_99c67f2f.txt,skipped_existing,,40931,25000,1,337,gpt-4o-mini
user_9a307ebe,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9a307ebe.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9a307ebe.txt,skipped_existing,,13706,13706,0,351,gpt-4o-mini
user_9a5457b0,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9a5457b0.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9a5457b0.txt,skipped_existing,,20630,20630,0,419,gpt-4o-mini
